,tourney_id,tourney_name,round,winner_id,winner_name,loser_id,loser_name,winner_rank,winner_rank_points,loser_rank,loser_rank_points,w_ace,l_ace,w_df,l_df,w_svpt,w_1stWon,w_1stIn,l_svpt,l_1stWon,l_1stIn,w_2ndWon,l_2ndWon,w_ret_w,w_ret_tot,l_ret_w,l_ret_tot,WRP,WRP2
1082,2017-0322,Geneva,SF,104999,Mischa Zverev,105453,Kei Nishikori,33.0,1165.0,9.0,3560.0,3.0,4.0,1.0,4.0,95.0,43.0,61.0,96.0,28.0,51.0,16.0,28.0,40,96,36,95,-0.05053264714598016,-0.05053264714598016
1083,2017-0322,Geneva,QF,104527,Stanislas Wawrinka,105023,Sam Querrey,3.0,5445.0,28.0,1470.0,8.0,6.0,4.0,2.0,86.0,38.0,47.0,84.0,32.0,44.0,20.0,20.0,32,84,28,86,0.014402811959332962,0.014402811959332962
1084,2017-0322,Geneva,QF,105723,Andrey Kuznetsov,105649,Cedrik Marcel Stebe,85.0,615.0,314.0,153.0,4.0,3.0,1.0,4.0,83.0,34.0,46.0,95.0,39.0,60.0,15.0,17.0,39,95,34,83,0.008830772899349026,0.008830772899349026
1085,2017-0322,Geneva,QF,104999,Mischa Zverev,105449,Steve Johnson,33.0,1165.0,26.0,1565.0,6.0,1.0,1.0,3.0,55.0,30.0,37.0,83.0,24.0,41.0,12.0,23.0,36,83,13,55,-0.0017597118217035912,-0.0017597118217035912
1086,2017-0322,Geneva,QF,105453,Kei Nishikori,104731,Kevin Anderson,9.0,3560.0,62.0,800.0,0.0,14.0,1.0,1.0,96.0,48.0,60.0,98.0,44.0,62.0,19.0,22.0,32,98,29,96,0.013700815976243341,0.013700815976243341
1087,2017-0322,Geneva,R16,104527,Stanislas Wawrinka,104297,Rogerio Dutra Silva,3.0,5445.0,78.0,670.0,3.0,0.0,0.0,3.0,23.0,9.0,11.0,21.0,9.0,11.0,8.0,4.0,8,21,6,23,-0.021444866473912916,-0.021444866473912916
1088,2017-0322,Geneva,R16,105023,Sam Querrey,105015,Franco Skugor,28.0,1470.0,344.0,135.0,7.0,2.0,2.0,2.0,42.0,25.0,28.0,39.0,16.0,22.0,11.0,7.0,16,39,6,42,0.07996168582375479,0.07996168582375479
1089,2017-0322,Geneva,R16,105723,Andrey Kuznetsov,105077,Albert Ramos,85.0,615.0,20.0,2065.0,5.0,1.0,4.0,2.0,75.0,28.0,44.0,54.0,17.0,28.0,20.0,12.0,25,54,27,75,0.03982523873814553,0.03982523873814553
1090,2017-0322,Geneva,R16,105649,Cedrik Marcel Stebe,104386,Janko Tipsarevic,314.0,153.0,61.0,820.0,0.0,2.0,1.0,1.0,48.0,21.0,36.0,30.0,11.0,20.0,4.0,3.0,16,30,23,48,0.08821081830790567,0.08821081830790567
1091,2017-0322,Geneva,R16,105449,Steve Johnson,104547,Horacio Zeballos,26.0,1565.0,64.0,793.0,5.0,1.0,1.0,1.0,38.0,20.0,22.0,41.0,19.0,29.0,12.0,4.0,18,41,6,38,0.023750541733745745,0.023750541733745745
1092,2017-0322,Geneva,R16,104999,Mischa Zverev,104545,John Isner,33.0,1165.0,22.0,2020.0,11.0,9.0,1.0,0.0,90.0,54.0,63.0,98.0,49.0,74.0,17.0,15.0,34,98,19,90,0.07020572226104438,0.07020572226104438
1093,2017-0322,Geneva,R16,104731,Kevin Anderson,111577,Jared Donaldson,62.0,800.0,72.0,723.0,15.0,10.0,2.0,2.0,101.0,51.0,65.0,126.0,47.0,72.0,21.0,27.0,52,126,29,101,0.013302527918500173,0.013302527918500173
1094,2017-0322,Geneva,R16,105453,Kei Nishikori,105062,Mikhail Kukushkin,9.0,3560.0,88.0,610.0,6.0,0.0,1.0,0.0,60.0,31.0,38.0,62.0,29.0,46.0,13.0,9.0,24,62,16,60,0.0305763279687426,0.0305763279687426
1095,2017-0322,Geneva,R32,104297,Rogerio Dutra Silva,105311,Joao Sousa,78.0,670.0,57.0,830.0,7.0,1.0,3.0,1.0,95.0,32.0,54.0,79.0,29.0,54.0,22.0,13.0,37,79,41,95,0.031036892578331865,0.031036892578331865
1096,2017-0322,Geneva,R32,105015,Franco Skugor,103990,Tommy Robredo,344.0,135.0,271.0,192.0,8.0,6.0,1.0,2.0,83.0,46.0,64.0,99.0,37.0,64.0,10.0,18.0,44,99,27,83,-0.038961038961038974,-0.038961038961038974
1097,2017-0322,Geneva,R32,105023,Sam Querrey,127157,Daniel Altmaier,28.0,1470.0,259.0,198.0,10.0,4.0,4.0,0.0,71.0,34.0,39.0,57.0,23.0,38.0,14.0,12.0,22,57,23,71,0.1689174849203732,0.1689174849203732
1098,2017-0322,Geneva,R32,105723,Andrey Kuznetsov,105064,Thomaz Bellucci,85.0,615.0,59.0,827.0,5.0,3.0,3.0,5.0,79.0,38.0,52.0,98.0,41.0,62.0,15.0,11.0,46,98,26,79,-0.00012114271892554873,-0.00012114271892554873
1099,2017-0322,Geneva,R32,105649,Cedrik Marcel Stebe,105526,Jan Lennard Struff,314.0,153.0,47.0,943.0,10.0,6.0,0.0,11.0,93.0,43.0,65.0,106.0,37.0,52.0,15.0,26.0,43,106,35,93,0.0750123063639846,0.0750123063639846
1100,2017-0322,Geneva,R32,104386,Janko Tipsarevic,105992,Ryan Harrison,61.0,820.0,42.0,998.0,5.0,8.0,1.0,0.0,70.0,28.0,34.0,73.0,31.0,41.0,21.0,17.0,25,73,21,70,-0.09504153496959672,-0.09504153496959672
1101,2017-0322,Geneva,R32,105449,Steve Johnson,103565,Stephane Robert,26.0,1565.0,113.0,490.0,5.0,1.0,3.0,6.0,50.0,22.0,27.0,56.0,22.0,31.0,12.0,7.0,27,56,16,50,-0.01662189485595833,-0.01662189485595833
1102,2017-0322,Geneva,R32,104547,Horacio Zeballos,105583,Dusan Lajovic,64.0,793.0,79.0,669.0,3.0,6.0,0.0,2.0,88.0,39.0,61.0,87.0,46.0,60.0,16.0,13.0,28,87,33,88,-0.02258325968035596,-0.02258325968035596
1103,2017-0322,Geneva,R32,104999,Mischa Zverev,104898,Robin Haase,33.0,1165.0,46.0,948.0,7.0,4.0,2.0,1.0,114.0,55.0,75.0,104.0,51.0,68.0,19.0,18.0,35,104,40,114,-0.0030106636740332426,-0.0030106636740332426
1104,2017-0322,Geneva,R32,104731,Kevin Anderson,103893,Paolo Lorenzi,62.0,800.0,34.0,1153.0,11.0,4.0,1.0,1.0,74.0,39.0,47.0,84.0,35.0,49.0,17.0,20.0,29,84,18,74,0.06444426436656081,0.06444426436656081
1105,2017-0322,Geneva,R32,111577,Jared Donaldson,103607,Victor Estrella,72.0,723.0,89.0,595.0,4.0,3.0,4.0,1.0,54.0,23.0,29.0,57.0,22.0,35.0,14.0,9.0,26,57,17,54,,
1106,2017-0322,Geneva,R32,105062,Mikhail Kukushkin,105406,Roberto Marcora,88.0,610.0,837.0,19.0,2.0,2.0,0.0,2.0,40.0,27.0,34.0,50.0,16.0,25.0,5.0,9.0,25,50,8,40,,
1107,2017-7694,Lyon,F,104542,Jo Wilfried Tsonga,104607,Tomas Berdych,13.0,2870.0,14.0,2780.0,13.0,4.0,0.0,3.0,65.0,39.0,42.0,81.0,35.0,48.0,13.0,17.0,29,81,13,65,0.005156119555668859,0.005156119555668859
1108,2017-7694,Lyon,SF,104607,Tomas Berdych,105683,Milos Raonic,14.0,2780.0,6.0,4360.0,9.0,17.0,0.0,3.0,86.0,42.0,54.0,73.0,37.0,45.0,18.0,15.0,21,73,26,86,0.01895105412042858,0.01895105412042858
1109,2017-7694,Lyon,SF,104542,Jo Wilfried Tsonga,105932,Nikoloz Basilashvili,13.0,2870.0,71.0,731.0,14.0,1.0,6.0,4.0,81.0,31.0,42.0,87.0,34.0,56.0,20.0,12.0,41,87,30,81,0.015011076363437181,0.015011076363437181
1110,2017-7694,Lyon,QF,105683,Milos Raonic,105671,Gastao Elias,6.0,4360.0,125.0,455.0,4.0,3.0,7.0,3.0,76.0,24.0,29.0,61.0,25.0,32.0,27.0,14.0,22,61,25,76,-0.017251323720868683,-0.017251323720868683
1111,2017-7694,Lyon,QF,104607,Tomas Berdych,104468,Gilles Simon,14.0,2780.0,32.0,1175.0,4.0,0.0,1.0,1.0,52.0,22.0,29.0,51.0,12.0,21.0,15.0,15.0,24,51,15,52,0.010882257284140495,0.010882257284140495
1112,2017-7694,Lyon,QF,105932,Nikoloz Basilashvili,106044,Nicolas Kicker,71.0,731.0,94.0,575.0,2.0,2.0,1.0,1.0,46.0,22.0,30.0,62.0,18.0,33.0,10.0,13.0,31,62,14,46,-0.050956325052939455,-0.050956325052939455
1113,2017-7694,Lyon,QF,104542,Jo Wilfried Tsonga,111575,Karen Khachanov,13.0,2870.0,54.0,860.0,3.0,3.0,1.0,4.0,38.0,20.0,24.0,57.0,16.0,25.0,12.0,13.0,28,57,6,38,0.049757674730594836,0.049757674730594836
1114,2017-7694,Lyon,R16,105683,Milos Raonic,104797,Denis Istomin,6.0,4360.0,81.0,649.0,8.0,3.0,1.0,2.0,55.0,25.0,30.0,55.0,16.0,27.0,16.0,13.0,26,55,14,55,0.0034702459627270477,0.0034702459627270477
1115,2017-7694,Lyon,R16,105671,Gastao Elias,105223,Juan Martin Del Potro,125.0,455.0,30.0,1305.0,6.0,3.0,2.0,3.0,83.0,28.0,42.0,76.0,31.0,51.0,23.0,12.0,33,76,32,83,-0.030324601497039194,-0.030324601497039194
1116,2017-7694,Lyon,R16,104607,Tomas Berdych,111202,Hyeon Chung,14.0,2780.0,68.0,749.0,5.0,0.0,1.0,8.0,59.0,27.0,36.0,61.0,26.0,39.0,11.0,4.0,31,61,21,59,-0.06902469374357645,-0.06902469374357645
1117,2017-7694,Lyon,R16,104468,Gilles Simon,106378,Kyle Edmund,32.0,1175.0,50.0,911.0,2.0,3.0,4.0,2.0,115.0,47.0,72.0,103.0,46.0,66.0,22.0,20.0,37,103,46,115,0.022934342272915742,0.022934342272915742
1118,2017-7694,Lyon,R16,105932,Nikoloz Basilashvili,104312,Andreas Seppi,71.0,731.0,83.0,631.0,2.0,4.0,2.0,0.0,71.0,32.0,49.0,51.0,24.0,34.0,12.0,9.0,18,51,27,71,0.03676113378734802,0.03676113378734802
1119,2017-7694,Lyon,R16,106044,Nicolas Kicker,106401,Nick Kyrgios,94.0,575.0,19.0,2155.0,1.0,16.0,0.0,9.0,73.0,31.0,48.0,81.0,35.0,48.0,18.0,13.0,33,81,24,73,-0.057550160323029176,-0.057550160323029176
1120,2017-7694,Lyon,R16,111575,Karen Khachanov,111442,Jordan Thompson,54.0,860.0,90.0,590.0,5.0,6.0,3.0,2.0,63.0,29.0,37.0,79.0,28.0,47.0,18.0,15.0,36,79,16,63,0.04190921484376536,0.04190921484376536
1121,2017-7694,Lyon,R16,104542,Jo Wilfried Tsonga,104122,Carlos Berlocq,13.0,2870.0,63.0,799.0,8.0,0.0,1.0,2.0,78.0,38.0,47.0,100.0,38.0,68.0,15.0,19.0,43,100,25,78,0.07445301632200868,0.07445301632200868
1122,2017-7694,Lyon,R32,104797,Denis Istomin,106423,Thanasi Kokkinakis,81.0,649.0,,,10.0,3.0,0.0,3.0,48.0,34.0,39.0,51.0,20.0,26.0,7.0,12.0,19,51,7,48,-0.06677770613940831,-0.06677770613940831
1123,2017-7694,Lyon,R32,105671,Gastao Elias,105430,Radu Albot,125.0,455.0,86.0,613.0,7.0,0.0,2.0,0.0,77.0,34.0,46.0,88.0,34.0,57.0,15.0,16.0,38,88,28,77,-0.09280303030303033,-0.09280303030303033
1124,2017-7694,Lyon,R32,105223,Juan Martin Del Potro,111460,Quentin Halys,30.0,1305.0,126.0,453.0,6.0,12.0,2.0,5.0,66.0,35.0,44.0,72.0,27.0,40.0,11.0,16.0,29,72,20,66,0.003669724770642202,0.003669724770642202
1125,2017-7694,Lyon,R32,111202,Hyeon Chung,105385,Donald Young,68.0,749.0,51.0,910.0,8.0,0.0,1.0,1.0,38.0,30.0,31.0,58.0,20.0,40.0,3.0,10.0,28,58,5,38,0.051803761797801995,0.051803761797801995
1126,2017-7694,Lyon,R32,106378,Kyle Edmund,106329,Thiago Monteiro,50.0,911.0,95.0,570.0,4.0,6.0,3.0,0.0,74.0,31.0,41.0,79.0,31.0,52.0,15.0,14.0,34,79,28,74,0.11645168338765471,0.11645168338765471
1127,2017-7694,Lyon,R32,104468,Gilles Simon,106421,Daniil Medvedev,32.0,1175.0,65.0,782.0,4.0,1.0,2.0,5.0,104.0,48.0,59.0,106.0,41.0,57.0,24.0,23.0,42,106,32,104,0.048779852721331396,0.048779852721331396
1128,2017-7694,Lyon,R32,105932,Nikoloz Basilashvili,106432,Borna Coric,71.0,731.0,40.0,1011.0,3.0,14.0,5.0,5.0,105.0,47.0,66.0,113.0,46.0,63.0,19.0,21.0,46,113,39,105,0.016117274031994033,0.016117274031994033
1129,2017-7694,Lyon,R32,104312,Andreas Seppi,106000,Damir Dzumhur,83.0,631.0,96.0,565.0,1.0,0.0,0.0,3.0,70.0,15.0,28.0,77.0,25.0,43.0,27.0,18.0,34,77,28,70,-0.06403447963782727,-0.06403447963782727
1130,2017-7694,Lyon,R32,106044,Nicolas Kicker,104460,Dustin Brown,94.0,575.0,75.0,685.0,1.0,5.0,1.0,7.0,52.0,29.0,39.0,54.0,16.0,20.0,6.0,13.0,25,54,17,52,-0.029191919191919213,-0.029191919191919213
1131,2017-7694,Lyon,R32,111442,Jordan Thompson,105332,Benoit Paire,90.0,590.0,45.0,950.0,6.0,15.0,3.0,7.0,126.0,47.0,72.0,130.0,46.0,66.0,26.0,29.0,55,130,53,126,0.03556416280094199,0.03556416280094199
1132,2017-7694,Lyon,R32,111575,Karen Khachanov,105952,Renzo Olivo,54.0,860.0,91.0,587.0,4.0,4.0,4.0,2.0,51.0,21.0,28.0,57.0,20.0,31.0,13.0,8.0,29,57,17,51,-0.0030393468790663736,-0.0030393468790663736
1133,2017-7694,Lyon,R32,104122,Carlos Berlocq,105815,Tennys Sandgren,63.0,799.0,112.0,494.0,3.0,1.0,1.0,2.0,56.0,29.0,39.0,70.0,29.0,50.0,9.0,6.0,35,70,18,56,,
1134,2017-520,Roland Garros,R128,104918,Andy Murray,105723,Andrey Kuznetsov,1.0,10370.0,73.0,705.0,2.0,6.0,2.0,4.0,98.0,41.0,57.0,102.0,29.0,52.0,22.0,18.0,55,102,35,98,0.08235456864141655,0.08235456864141655
1135,2017-520,Roland Garros,R128,105373,Martin Klizan,106362,Laurent Lokoli,50.0,925.0,285.0,183.0,4.0,19.0,11.0,7.0,165.0,58.0,87.0,138.0,54.0,69.0,37.0,32.0,52,138,70,165,,
1136,2017-520,Roland Garros,R128,104597,Nicolas Almagro,104571,Marcos Baghdatis,69.0,755.0,62.0,825.0,16.0,6.0,6.0,2.0,133.0,59.0,72.0,156.0,61.0,92.0,35.0,34.0,61,156,39,133,0.019318181818181845,0.019318181818181845
1137,2017-520,Roland Garros,R128,105223,Juan Martin Del Potro,105550,Guido Pella,30.0,1325.0,115.0,489.0,13.0,3.0,2.0,1.0,67.0,39.0,48.0,88.0,32.0,55.0,13.0,16.0,40,88,15,67,0.031392821061192955,0.031392821061192955
1138,2017-520,Roland Garros,R128,104545,John Isner,111442,Jordan Thompson,22.0,2020.0,92.0,592.0,31.0,9.0,3.0,2.0,129.0,68.0,86.0,117.0,55.0,78.0,22.0,23.0,39,117,39,129,-0.05139381262498888,-0.05139381262498888
1139,2017-520,Roland Garros,R128,103893,Paolo Lorenzi,105575,Ricardas Berankis,34.0,1153.0,188.0,290.0,8.0,2.0,2.0,2.0,79.0,37.0,49.0,87.0,26.0,54.0,19.0,17.0,44,87,23,79,0.06506531553870626,0.06506531553870626
1140,2017-520,Roland Garros,R128,111575,Karen Khachanov,111797,Nicolas Jarry,53.0,896.0,207.0,262.0,9.0,8.0,3.0,4.0,122.0,48.0,65.0,146.0,61.0,95.0,31.0,25.0,60,146,43,122,0.04023758244716652,0.04023758244716652
1141,2017-520,Roland Garros,R128,104607,Tomas Berdych,105526,Jan Lennard Struff,14.0,2885.0,47.0,943.0,5.0,8.0,3.0,8.0,104.0,47.0,62.0,127.0,38.0,55.0,21.0,29.0,60,127,36,104,-0.005320597757066503,-0.005320597757066503
1142,2017-520,Roland Garros,R128,104269,Fernando Verdasco,100644,Alexander Zverev,37.0,1085.0,10.0,3150.0,0.0,8.0,5.0,5.0,128.0,53.0,89.0,127.0,50.0,84.0,20.0,18.0,59,127,55,128,0.0058980498396633,0.0058980498396633
1143,2017-520,Roland Garros,R128,105732,Pierre Hugues Herbert,111577,Jared Donaldson,82.0,662.0,72.0,731.0,9.0,7.0,8.0,4.0,99.0,44.0,54.0,97.0,37.0,43.0,26.0,27.0,33,97,29,99,-0.0360407433399248,-0.0360407433399248
1144,2017-520,Roland Garros,R128,106044,Nicolas Kicker,106000,Damir Dzumhur,87.0,624.0,96.0,565.0,0.0,7.0,1.0,2.0,104.0,48.0,71.0,111.0,41.0,63.0,19.0,26.0,44,111,37,104,-0.05829216501721718,-0.05829216501721718
1145,2017-520,Roland Garros,R128,104655,Pablo Cuevas,111506,Maxime Hamou,23.0,1865.0,287.0,181.0,7.0,5.0,4.0,5.0,96.0,45.0,57.0,103.0,43.0,65.0,22.0,16.0,44,103,29,96,,
1146,2017-520,Roland Garros,R128,111202,Hyeon Chung,105023,Sam Querrey,67.0,781.0,28.0,1495.0,6.0,19.0,6.0,6.0,104.0,47.0,60.0,120.0,47.0,58.0,25.0,23.0,50,120,32,104,-0.0005463416269601562,-0.0005463416269601562
1147,2017-520,Roland Garros,R128,104797,Denis Istomin,124014,Ernesto Escobedo,80.0,669.0,75.0,685.0,11.0,6.0,1.0,2.0,94.0,45.0,56.0,92.0,35.0,48.0,27.0,26.0,31,92,22,94,0.050241061202899506,0.050241061202899506
1148,2017-520,Roland Garros,R128,104871,Jeremy Chardy,105430,Radu Albot,74.0,705.0,88.0,613.0,11.0,1.0,2.0,3.0,96.0,48.0,59.0,96.0,39.0,61.0,21.0,21.0,36,96,27,96,0.12380711930729499,0.12380711930729499
1149,2017-520,Roland Garros,R128,105453,Kei Nishikori,106423,Thanasi Kokkinakis,9.0,3650.0,,,3.0,11.0,6.0,12.0,120.0,54.0,70.0,137.0,50.0,75.0,25.0,28.0,59,137,41,120,0.06938461538461538,0.06938461538461538
1150,2017-520,Roland Garros,R128,104527,Stanislas Wawrinka,106075,Jozef Kovalik,3.0,5695.0,152.0,376.0,2.0,6.0,1.0,2.0,98.0,35.0,50.0,92.0,28.0,42.0,33.0,26.0,38,92,30,98,0.07089249345886511,0.07089249345886511
1151,2017-520,Roland Garros,R128,105238,Alexandr Dolgopolov,104122,Carlos Berlocq,89.0,611.0,64.0,801.0,4.0,2.0,2.0,2.0,98.0,48.0,57.0,83.0,33.0,50.0,22.0,25.0,25,83,28,98,0.027361677796570116,0.027361677796570116
1152,2017-520,Roland Garros,R128,104312,Andreas Seppi,105053,Santiago Giraldo,83.0,651.0,107.0,517.0,11.0,3.0,3.0,4.0,95.0,44.0,57.0,107.0,38.0,58.0,19.0,13.0,56,107,32,95,0.07759140746396792,0.07759140746396792
1153,2017-520,Roland Garros,R128,104926,Fabio Fognini,126207,Francis Tiafoe,29.0,1350.0,68.0,769.0,3.0,12.0,14.0,4.0,130.0,61.0,82.0,120.0,48.0,68.0,16.0,24.0,48,120,53,130,0.07624186476540151,0.07624186476540151
1154,2017-520,Roland Garros,R128,104755,Richard Gasquet,105963,Arthur De Greef,25.0,1605.0,127.0,452.0,7.0,4.0,2.0,4.0,97.0,38.0,50.0,98.0,35.0,53.0,25.0,16.0,47,98,34,97,,
1155,2017-520,Roland Garros,R128,103607,Victor Estrella,104559,Teymuraz Gabashvili,90.0,595.0,146.0,401.0,9.0,13.0,7.0,5.0,192.0,93.0,142.0,168.0,68.0,99.0,28.0,39.0,61,168,71,192,,
1156,2017-520,Roland Garros,R128,106329,Thiago Monteiro,124186,Alexandre Muller,95.0,570.0,330.0,145.0,5.0,4.0,8.0,5.0,155.0,67.0,93.0,162.0,64.0,94.0,31.0,31.0,67,162,57,155,,
1157,2017-520,Roland Garros,R128,104792,Gael Monfils,104460,Dustin Brown,16.0,2365.0,76.0,685.0,2.0,5.0,3.0,9.0,86.0,46.0,62.0,90.0,24.0,40.0,13.0,23.0,43,90,27,86,0.13475379463616527,0.13475379463616527
1158,2017-520,Roland Garros,R128,105952,Renzo Olivo,104542,Jo Wilfried Tsonga,91.0,593.0,11.0,3120.0,0.0,4.0,3.0,5.0,162.0,73.0,110.0,164.0,72.0,107.0,26.0,27.0,65,164,63,162,-0.03129853438343089,-0.03129853438343089
1159,2017-520,Roland Garros,R128,106378,Kyle Edmund,105671,Gastao Elias,49.0,933.0,108.0,512.0,3.0,5.0,3.0,1.0,81.0,39.0,48.0,75.0,31.0,42.0,18.0,11.0,33,75,24,81,-0.038951202733308765,-0.038951202733308765
1160,2017-520,Roland Garros,R128,104731,Kevin Anderson,104291,Malek Jaziri,56.0,845.0,71.0,741.0,13.0,2.0,4.0,4.0,98.0,53.0,66.0,128.0,49.0,71.0,18.0,29.0,50,128,27,98,0.003822529243250161,0.003822529243250161
1161,2017-520,Roland Garros,R128,106401,Nick Kyrgios,104259,Philipp Kohlschreiber,19.0,2155.0,43.0,990.0,20.0,6.0,4.0,4.0,97.0,55.0,68.0,85.0,39.0,48.0,16.0,19.0,27,85,26,97,-0.03871904074516658,-0.03871904074516658
1162,2017-520,Roland Garros,R128,103970,David Ferrer,105385,Donald Young,33.0,1185.0,51.0,910.0,13.0,5.0,8.0,5.0,178.0,86.0,108.0,218.0,84.0,130.0,40.0,46.0,88,218,52,178,0.08240381306954431,0.08240381306954431
1163,2017-520,Roland Garros,R128,103852,Feliciano Lopez,106216,Bjorn Fratangelo,36.0,1115.0,138.0,425.0,14.0,3.0,2.0,4.0,92.0,46.0,55.0,92.0,36.0,54.0,24.0,24.0,32,92,22,92,-0.05288367673433464,-0.05288367673433464
1164,2017-520,Roland Garros,R128,104505,Konstantin Kravchuk,105643,Federico Delbonis,129.0,446.0,139.0,420.0,7.0,5.0,4.0,3.0,115.0,60.0,74.0,97.0,39.0,54.0,20.0,29.0,29,97,35,115,,
1165,2017-520,Roland Garros,R128,105227,Marin Cilic,105208,Ernests Gulbis,8.0,3765.0,230.0,230.0,8.0,5.0,5.0,3.0,75.0,36.0,39.0,81.0,31.0,46.0,22.0,18.0,32,81,17,75,0.13085964702461023,0.13085964702461023
1166,2017-520,Roland Garros,R128,105683,Milos Raonic,104327,Steve Darcis,6.0,4450.0,38.0,1016.0,15.0,3.0,5.0,2.0,70.0,38.0,43.0,71.0,33.0,51.0,19.0,9.0,29,71,13,70,0.011095876139913141,0.011095876139913141
1167,2017-520,Roland Garros,R128,104297,Rogerio Dutra Silva,104022,Mikhail Youzhny,79.0,673.0,86.0,624.0,11.0,13.0,7.0,5.0,151.0,55.0,80.0,203.0,74.0,116.0,37.0,43.0,86,203,59,151,0.04012321449554995,0.04012321449554995
1168,2017-520,Roland Garros,R128,105477,Marco Trungelliti,111460,Quentin Halys,162.0,348.0,126.0,453.0,3.0,16.0,10.0,17.0,175.0,69.0,102.0,183.0,73.0,92.0,41.0,37.0,73,183,65,175,,
1169,2017-520,Roland Garros,R128,104198,Guillermo Garcia Lopez,104180,Gilles Muller,153.0,372.0,27.0,1530.0,17.0,22.0,4.0,13.0,119.0,57.0,65.0,148.0,61.0,83.0,35.0,30.0,57,148,27,119,-0.04974998656352492,-0.04974998656352492
1170,2017-520,Roland Garros,R128,105807,Pablo Carreno Busta,104252,Florian Mayer,21.0,2045.0,44.0,967.0,9.0,3.0,3.0,2.0,75.0,34.0,42.0,99.0,34.0,55.0,19.0,17.0,48,99,22,75,0.030302046483210554,0.030302046483210554
1171,2017-520,Roland Garros,R128,106121,Taro Daniel,105668,Jerzy Janowicz,102.0,544.0,164.0,345.0,8.0,13.0,0.0,6.0,91.0,48.0,64.0,102.0,47.0,68.0,17.0,12.0,43,102,26,91,,
1172,2017-520,Roland Garros,R128,103990,Tommy Robredo,105554,Daniel Evans,274.0,192.0,55.0,854.0,6.0,2.0,2.0,10.0,100.0,44.0,65.0,112.0,44.0,65.0,22.0,14.0,54,112,34,100,-0.06374568918665208,-0.06374568918665208
1173,2017-520,Roland Garros,R128,105777,Grigor Dimitrov,103565,Stephane Robert,13.0,2900.0,114.0,490.0,8.0,1.0,4.0,2.0,84.0,37.0,45.0,73.0,23.0,37.0,20.0,14.0,36,73,27,84,0.11425410506127931,0.11425410506127931
1174,2017-520,Roland Garros,R128,106210,Jiri Vesely,106058,Jack Sock,57.0,840.0,15.0,2415.0,7.0,8.0,2.0,4.0,103.0,40.0,58.0,118.0,51.0,74.0,28.0,15.0,52,118,35,103,0.01579923903683733,0.01579923903683733
1175,2017-520,Roland Garros,R128,105379,Aljaz Bedene,105992,Ryan Harrison,52.0,898.0,42.0,998.0,12.0,8.0,0.0,6.0,81.0,30.0,36.0,91.0,29.0,45.0,31.0,21.0,41,91,20,81,0.005889717072234402,0.005889717072234402
1176,2017-520,Roland Garros,R128,105062,Mikhail Kukushkin,105815,Tennys Sandgren,85.0,630.0,113.0,494.0,2.0,2.0,0.0,0.0,86.0,53.0,73.0,70.0,29.0,40.0,9.0,10.0,31,70,24,86,,
1177,2017-520,Roland Garros,R128,105138,Roberto Bautista Agut,105357,John Millman,18.0,2155.0,142.0,416.0,3.0,6.0,3.0,1.0,91.0,29.0,52.0,91.0,23.0,47.0,27.0,22.0,46,91,35,91,0.10280181755032569,0.10280181755032569
1178,2017-520,Roland Garros,R128,105932,Nikoloz Basilashvili,104468,Gilles Simon,63.0,811.0,32.0,1200.0,0.0,0.0,4.0,3.0,104.0,45.0,77.0,105.0,26.0,45.0,12.0,25.0,54,105,47,104,-0.021603595467762637,-0.021603595467762637
1179,2017-520,Roland Garros,R128,104678,Viktor Troicki,105539,Evgeny Donskoy,35.0,1135.0,99.0,554.0,6.0,4.0,4.0,2.0,129.0,56.0,72.0,81.0,28.0,39.0,27.0,20.0,33,81,46,129,0.05296261841337402,0.05296261841337402
1180,2017-520,Roland Garros,R128,104898,Robin Haase,200282,Alex De Minaur,46.0,948.0,240.0,224.0,7.0,4.0,2.0,4.0,76.0,34.0,43.0,76.0,29.0,48.0,19.0,11.0,36,76,23,76,0.04206508118121388,0.04206508118121388
1181,2017-520,Roland Garros,R128,104745,Rafael Nadal,105332,Benoit Paire,4.0,5375.0,45.0,950.0,1.0,0.0,2.0,2.0,66.0,28.0,42.0,82.0,20.0,40.0,17.0,16.0,46,82,21,66,0.11513908889884711,0.11513908889884711
1182,2017-520,Roland Garros,R128,106233,Dominic Thiem,106071,Bernard Tomic,7.0,4145.0,39.0,1015.0,11.0,3.0,1.0,2.0,60.0,29.0,33.0,80.0,30.0,49.0,19.0,10.0,40,80,12,60,0.0727965251318522,0.0727965251318522
1183,2017-520,Roland Garros,R128,104620,Simone Bolelli,103917,Nicolas Mahut,470.0,78.0,48.0,935.0,4.0,6.0,0.0,2.0,74.0,42.0,58.0,85.0,32.0,48.0,13.0,14.0,39,85,19,74,,
1184,2017-520,Roland Garros,R128,106432,Borna Coric,106288,Mathias Bourgue,40.0,1011.0,156.0,358.0,4.0,8.0,1.0,1.0,98.0,45.0,58.0,91.0,36.0,52.0,27.0,21.0,34,91,26,98,,
1185,2017-520,Roland Garros,R128,105449,Steve Johnson,105216,Yuichi Sugita,26.0,1565.0,78.0,674.0,13.0,5.0,9.0,6.0,155.0,61.0,82.0,169.0,68.0,104.0,39.0,33.0,68,169,55,155,-0.046043687770920994,-0.046043687770920994
