,WRP1
404,0.3605027433946458
405,0.36773802140774614
406,0.3528229341287973
407,0.417322095215827
408,0.31095537757437075
409,0.44680851063829785
410,0.3913325848471987
411,0.33022030651340994
412,0.3731469204575371
413,0.4133696193004349
414,0.3925846321966018
415,0.44738488090343703
416,0.322013093289689
417,0.2850127551020408
418,0.3461657223995446
419,0.4411764705882353
420,0.35335897993518844
421,0.1813953488372093
422,0.34596903150337044
423,0.3769292585001854
424,0.373477038425492
425,0.35771396719134996
426,0.28256917569588164
427,0.35263398381136374
428,
429,0.35540686567092644
430,
431,0.3525183532587897
432,0.3223395966971204
433,0.33165372348051986
434,0.37277898956655325
435,0.3536775095198191
436,0.3487179709709069
437,0.34511979241460256
438,0.3522284027136444
439,0.32666230588638895
440,0.320771144278607
441,0.26940567894554773
442,0.37099957058574046
443,0.3585540255969743
444,0.3812921639854696
445,0.32131599145070766
446,0.373801815064478
447,0.35976592827835124
448,
449,0.32618426095899344
450,0.3155749649048212
451,
452,
453,0.3666809752747253
454,0.35585426043404417
455,0.3364631803163937
456,0.3055555555555556
457,0.40388162764048774
458,0.3595040533632988
459,
460,0.3154889189722829
461,0.36928439803439805
462,0.3820120454312205
463,0.3114561783384196
464,0.36807104396520124
465,0.34506943977032883
466,0.3471336119199039
467,0.3714793342850953
468,0.37239720063183374
469,0.4317956262333748
470,0.35626454393840973
471,0.4091521409926392
472,0.3460225604718661
473,0.3157234893598069
474,0.38610051371156606
475,0.36039581578681057
476,0.4008086253369272
477,0.532258064516129
478,0.32053257526464957
479,
480,0.3685689327319508
481,0.3754062838569881
482,0.3395820129237851
483,0.2996905702507816
484,0.3468718225773777
485,0.3774527780618118
486,0.3620765476799472
487,0.3266336573140167
488,0.38639031023812964
489,0.5178571428571429
490,0.32867994317540333
491,0.3954802259887006
492,0.3931906264285383
493,0.34078557022144856
494,0.3592445607953749
495,0.4030402818041347
496,0.29226910977372766
497,0.44680851063829785
498,0.33021676117080695
499,0.44056908608632744
500,0.3144859656111159
501,0.3851046126382354
502,0.35335897993518844
503,0.4411764705882353
504,
505,0.40621932548735834
506,0.4860319186030445
507,0.2869046098015321
508,
509,0.4657534246575342
510,0.2857142857142857
511,0.2887909836065574
512,
513,0.3216037143113592
514,
515,0.37981119776306616
516,0.3963989758662656
517,0.3839228435418529
518,
519,0.26346153846153847
520,0.4375574009152517
521,0.45481387246576377
522,0.36044840450447013
523,0.4540730381801378
524,0.42941347994820966
525,0.43499820282114376
526,0.37456440015849995
527,0.45078779531359314
528,0.4272327608318735
529,0.4234100216027678
530,0.3716020678335004
531,0.3666501805396744
532,0.3727541199383303
533,0.36480219033064876
534,0.42173046622847177
535,0.31246854837515536
536,0.3605479580832971
537,0.38612738205147873
538,0.39141438636914094
539,0.4266629940354722
540,0.3233740389350953
541,0.34659953239402197
542,0.35991263226580184
543,0.4401650825684638
544,0.37627098406952414
545,0.30591988176794704
546,0.4048749439052665
547,0.41229583921835056
548,0.34177584665445054
549,0.409687309369161
550,0.39899526469908736
551,0.3907894736842105
552,0.3933850773318112
553,0.3685689327319508
554,0.41964285714285715
555,0.36159313976886637
556,0.3050392558457075
557,
558,0.4095101449556766
559,0.3389826731655818
560,0.34560196128759085
561,0.39618228027567925
562,0.30035266052705356
563,0.3789733502884948
564,0.3259650133215735
565,0.40619620514417726
566,0.43007700136018023
567,0.37277898956655325
568,0.3433417674034086
569,0.32255684144638724
570,
571,0.3661533607972115
572,0.40258424943116666
573,0.339663850820272
574,0.4002113099024924
575,0.3265934150146229
576,0.3666809752747253
577,0.34899923762446616
578,0.4160552264239485
579,0.35765653300590144
580,0.36696062182645983
581,0.41195085799935516
582,0.4666666666666667
583,0.3422055481989879
584,0.3499205416031306
585,0.31112215952638084
586,
587,0.2127659574468085
588,0.3128930817610063
589,
590,0.30087773014901
591,
592,0.41435813065635635
593,0.274294670846395
594,0.3565206193164299
595,0.39789043134950786
596,
597,
598,0.40625349534800953
599,0.3404999922668055
600,0.2689075630252101
601,0.33519416415010317
602,0.3684210526315789
603,0.40916514232477824
604,0.317027574388534
605,0.1989700374531835
606,0.22537593984962404
607,0.35718649866626695
608,
609,0.3153735611322419
610,0.39204610273443957
611,0.3167705365622032
612,0.36914331238895737
613,0.3303980639507379
614,0.45311857679318945
615,0.4348536707053268
616,0.3779269151778914
617,0.4405306137099706
618,0.41717710328115437
619,0.33846688473360736
620,0.3755796835830491
621,0.43552934118085074
622,0.34667746259272325
623,0.4387380341714915
624,0.3601966883935485
625,0.3402615342276997
626,0.3378747382998684
627,0.37607495923495426
628,0.42254569865594577
629,0.45860484558260534
630,0.37792148321441565
631,0.40630253839795577
632,0.35763847476654015
633,0.27015792297122215
634,0.4218122538152007
635,0.4028609914860305
636,0.3446165927332471
637,0.39188399260489654
638,0.3609276067482574
639,0.3396654158849281
640,0.3640103251832381
641,0.37965657529861185
642,0.34134414610820824
643,0.4134494246354062
644,0.37861465710891673
645,0.3986838359824268
646,0.37635054744691765
647,0.36648015436941617
648,0.34688170360431764
649,0.39756142484684237
650,0.34974514233995463
651,0.3301283590118402
652,0.23717948717948717
653,0.38548893883612456
654,0.364589860726196
655,0.4312624922143355
656,0.3614664818773303
657,0.3791916327932686
658,0.36777877296058764
659,0.444261510214331
660,0.3971322548792515
661,0.37148786717752236
662,0.38496425136536866
663,0.37592544210708523
664,0.3315277777777778
665,0.3628634035391332
666,0.3536680455547304
667,0.3502104527519774
668,0.3706890405172487
669,0.37742676677886106
670,0.33776883810445385
671,0.37435662362907934
672,0.3564593301435407
673,0.368211624155675
674,0.37716304781845716
675,0.4590476858680837
676,0.35747692417784893
677,0.37082952066809793
678,0.33318840579710146
679,0.3086143308746048
680,
681,0.36620798727742065
682,0.4262295081967213
683,0.24679089026915113
684,0.35683200622691696
685,0.3750091304711501
686,0.4857142857142857
687,0.34108527131782945
688,0.32641129032258065
689,0.4231166352131493
690,0.3524029280734434
691,0.2863636363636364
692,0.4356001154063303
693,
694,
695,0.26063446286950254
696,
697,0.38256606861107434
698,0.3828943570902368
699,0.3322081357795644
700,0.2749819843075252
701,0.3565206193164299
702,0.35887230514096186
703,0.3318615134971108
704,0.2721369707303211
705,0.3665031894322034
706,0.4820153281862823
707,0.3069574578640941
708,0.3807412864081608
709,0.3564800319483891
710,0.3875212195668668
711,0.3441087953175399
712,0.34544621687356464
713,0.3151227780831959
714,0.36093862118452286
715,0.29842695217536475
716,
717,0.34255050505050505
718,0.3601188229723155
719,
720,0.3219703641306429
721,0.3920106875517722
722,0.40466773682223917
723,0.33421688108861786
724,0.3359549756900153
725,
726,
727,0.3925438596491228
728,0.36909723557536556
729,0.3752334709514873
730,
731,
732,0.2513339610797238
733,0.41379310344827586
734,0.5
735,0.35727476034272604
736,0.32867994317540333
737,0.39186208544342166
738,0.32713793525577456
739,0.3969992511831623
740,0.3671409461597601
741,0.3282878217200251
742,0.33416088739337174
743,
744,0.17777777777777778
745,0.398482287608309
746,0.42205768017588075
747,0.25842696629213485
748,0.325625
749,0.4331443204682641
750,
751,0.2985108760063539
752,
753,
754,0.2956397823286631
755,0.39204610273443957
756,
757,
758,0.408829262011952
759,
760,
761,0.4194163466148143
762,0.38407588679056326
763,0.4394160689256092
764,0.4452212307557816
765,0.3527797299498654
766,0.40973884026817237
767,0.44462840494473566
768,0.40219430370973674
769,0.3988431618429094
770,0.33853837055835007
771,0.3322682820525366
772,0.4257652474541315
773,0.3730484801977031
774,0.3402615342276997
775,0.4327040360783876
776,0.30078623742075067
777,0.3851541483139813
778,0.3907886152735043
779,0.3723939856829742
780,0.3937780878344604
781,0.3606262874519485
782,0.3128128464628736
783,0.3523568983891065
784,0.41908956582187606
785,0.3970326021497889
786,0.3922841377076546
787,0.37239720063183374
788,0.36405053344205734
789,0.3603381401865123
790,0.36923997847726664
791,0.4183476746359169
792,0.3012442243925875
793,0.3023896825776399
794,0.3971117750511262
795,0.41446680363786137
796,0.351667632075861
797,0.396718452758402
798,0.3571096908117557
799,0.2901996418034511
800,0.39224785924562555
801,0.36301694167104676
802,0.3704269720276838
803,0.38493406389583373
804,0.33500417683534633
805,0.2897018970189702
806,0.3642520070574513
807,0.3904474972435436
808,0.42658730158730157
809,0.36039581578681057
810,0.4019557425588281
811,0.30977919111668606
812,0.393735941902631
813,0.36846764346764344
814,0.33663751999721647
815,0.31666666666666665
816,0.42941347994820966
817,0.41097686443429793
818,0.39802989043019005
819,0.43145368338477563
820,0.37241449107657526
821,0.3461985032663517
822,0.37965657529861185
823,0.46717885620834565
824,0.37249779604649813
825,0.3223288967761017
826,0.4093570056269508
827,0.3636692312787289
828,0.3675138594130972
829,0.3954395871359902
830,0.40098655557245366
831,0.4390124365984869
832,0.3136749623223748
833,0.3950512977626948
834,
835,
836,0.3366841369671558
837,0.3596941426452777
838,0.34929263473186406
839,0.38654658894596977
840,0.3298167889311984
841,0.3859367333703313
842,0.3672903200300461
843,0.3546750210675767
844,0.3659034420426301
845,0.3095799049160472
846,0.36928439803439805
847,0.3421052631578947
848,0.28846153846153844
849,0.39922823445617567
850,
851,
852,0.38524590163934425
853,0.398482287608309
854,
855,0.32929045989972794
856,
857,0.3885147511226888
858,0.3196123327931169
859,0.33695652173913043
860,0.18867924528301888
861,0.31824882075471694
862,0.39344262295081966
863,0.3755352169820034
864,0.4034236548629463
865,0.3417369674082324
866,0.31171245475882087
867,0.34497033492379126
868,0.5503919372900337
869,0.34125247753014826
870,0.3460554379368506
871,0.40096717957940686
872,0.33190775031708825
873,0.36773802140774614
874,0.2665609584214236
875,0.33948144111172474
876,0.3485553470919325
877,0.3354497717381139
878,
879,
880,0.33372723541725424
881,0.32794452127206747
882,0.4112807295796987
883,
884,0.21
885,0.41752305665349143
886,0.3663635949320937
887,0.3322598037724959
888,
889,0.33265012119144505
890,0.36339841665990663
891,0.37098922629286946
892,0.30487962545172076
893,0.3520712363130421
894,0.3348261839127205
895,0.37053446377014265
896,0.3776090480958506
897,0.36330338266384776
898,0.3915076723818455
899,0.37891912160745356
900,0.3037156425630776
901,0.40711152882205515
902,0.38671232502451086
903,0.31364124597207305
904,0.36233374658374656
905,0.3317428446045769
906,
907,0.3693729578680167
908,0.3772282839570019
909,0.35714285714285715
910,0.4056603773584906
911,
912,0.2
913,
914,
915,0.25
916,0.4167755991285403
917,0.3882253199507765
918,0.4404793849456267
919,0.36799598358282554
920,0.4456585588324719
921,0.35593713492782425
922,0.2523676308688199
923,0.3616083029819379
924,0.4100118215106615
925,0.4141080654320817
926,0.37399196291664727
927,0.37869173496142544
928,0.4028136903878032
929,0.2587733551189107
930,
931,0.4528301886792453
932,0.33442221314822373
933,0.4032258064516129
934,0.3503934052373916
935,0.3611111111111111
936,0.33695652173913043
937,0.3796384027618058
938,
939,0.13157894736842105
940,0.3198850676344505
941,0.361467522052927
942,
943,0.32967032967032966
944,0.3938384633553129
945,0.36668074490687985
946,0.38302529471206825
947,0.3799926139932487
948,0.32580661264159233
949,0.3554966202192823
950,0.30303030303030304
951,0.4488477837186252
952,0.39309081997474826
953,0.3559600136560087
954,0.30697791185403106
955,0.34464520391909675
956,0.28986787916091195
957,0.47212009803921573
958,
959,
960,0.2933932193567082
961,0.39066975891801203
962,0.3333333333333333
963,0.3953488372093023
964,0.36259463123343777
965,0.39669593645759976
966,0.3768453656751529
967,
968,
969,0.407350550839805
970,0.23880597014925373
971,0.4559216694067317
972,0.45311857679318945
973,0.4361442817928223
974,0.4375574009152517
975,0.3779269151778914
976,0.4520250166167115
977,0.46406016639477987
978,0.4274708490560231
979,0.369939448065106
980,0.3737693034251569
981,0.39257423642545386
982,0.41155427705025577
983,0.35210591506268474
984,0.35182246941038914
985,0.44938603850242637
986,0.4335747830424604
987,0.40550636677475
988,0.39850251432215583
989,0.344259100935775
990,0.33106200391679697
991,0.3340228474426223
992,0.3688432311672869
993,0.39888986444087277
994,0.41646161637827883
995,0.29539437113124506
996,0.3687800140606216
997,0.36199840169429737
998,0.3743868168820259
999,0.3589026292455607
1000,0.4103814198298771
1001,0.4550466497446231
1002,0.3715419762564214
1003,0.323106790992259
1004,0.32527382081121287
1005,0.36670264826208593
1006,0.35976592827835124
1007,0.3423008043490882
1008,0.33711085327207996
1009,0.34614419679181263
1010,0.46687636167683816
1011,0.43908996225238783
1012,0.3435510867549338
1013,0.4063838729367906
1014,0.34383281196406085
1015,0.3335529205094423
1016,0.3302079597181144
1017,0.35930893208231873
1018,0.36704404168686605
1019,0.3885057604559876
1020,0.3794822584791695
1021,0.36135617231577366
1022,0.3648139217774926
1023,0.37304970791440367
1024,0.3556895828005998
1025,0.287083876575402
1026,0.43535849800087
1027,0.45311857679318945
1028,0.43974323228663376
1029,0.45481387246576377
1030,0.39152904634756736
1031,0.4065601761587424
1032,0.4474926498578552
1033,0.42586248893871165
1034,0.33220326787423854
1035,0.39257423642545386
1036,0.3446165927332471
1037,0.3822696014202298
1038,0.3881628509427912
1039,0.4481172051111111
1040,0.46407415965448395
1041,0.3778639957723295
1042,0.33846688473360736
1043,0.41097686443429793
1044,0.3989839997212969
1045,0.3761253045490948
1046,0.43591907629806687
1047,0.40426623487525215
1048,0.38940648851095544
1049,0.3648139217774926
1050,0.4078363893616701
1051,0.38692379252509485
1052,0.35216019907340396
1053,0.4103514509399728
1054,0.2993362408113147
1055,0.45030842157425494
1056,0.3839802828375402
1057,0.3643609040949998
1058,0.35049517129396407
1059,0.393735941902631
1060,
1061,0.3872533945116506
1062,0.34560196128759085
1063,
1064,0.3827294382341693
1065,0.3836203249345971
1066,0.39301869615550133
1067,0.36250201921896763
1068,0.36525850550927547
1069,0.3605229294088659
1070,
1071,0.32306713242421653
1072,0.3497707906046232
1073,0.3733453543537594
1074,0.34021735896128286
1075,0.37458553706491626
1076,0.4472498831844363
1077,0.38056168073224783
1078,0.33734288423961695
1079,0.33773910423847664
1080,0.3730376492307562
1081,0.3862791188225691
1082,0.31726132976042365
1083,0.3695045970496688
1084,0.2646110913874832
1085,0.3611151627195657
1086,0.3648139217774926
1087,0.3695481429981661
1088,0.4030402818041347
1089,0.26322451196654517
1090,0.3501994759298053
1091,0.39546820624272533
1092,0.3234475445582047
1093,0.3335365595542483
1094,0.38084452911072997
1095,0.3895255075407618
1096,
1097,
1098,
1099,0.3960518255329576
1100,0.3401793629032446
1101,0.3457087772444388
1102,0.34523809523809523
1103,0.33707865168539325
1104,0.3447139195560654
1105,0.24679089026915113
1106,0.3696885562530179
1107,0.485503804062879
1108,
1109,0.4918032786885246
1110,0.39850840935116427
1111,0.1694915254237288
1112,0.3068541882589871
1113,0.3408839189003647
1114,0.35813634032358144
1115,0.4377565959567642
1116,0.38257055992160394
1117,0.331774083175467
1118,0.3318303811057434
1119,
1120,
1121,0.28320189728636
1122,0.3702277133472799
1123,0.41967950364541384
1124,
1125,0.4108855659521859
1126,0.3638569835275262
1127,0.33232113406604474
1128,0.39625506072874495
1129,0.3379179279543831
1130,0.3621243054552018
1131,0.45454545454545453
1132,
1133,0.3255612251618554
1134,0.3151179848565624
1135,0.3296043026351489
1136,0.35108110049314945
1137,0.348375827307559
1138,0.3571341956492332
1139,0.3711248258649649
1140,0.3997834656849995
1141,0.4675324675324675
1142,0.35786413162884717
1143,0.33254578265926577
1144,0.2582388377037562
1145,0.35842475171456106
1146,0.30158730158730157
1147,0.40934762118972645
1148,0.4243225684062736
1149,0.26902004075691105
1150,0.34781996372919
1151,0.44155844155844154
1152,
1153,0.27692307692307694
1154,0.3862791188225691
1155,0.45591538502193335
1156,0.416893628474456
1157,0.351118679959161
1158,0.3824127266149365
1159,0.4492921498735452
1160,
1161,0.3244802665924515
1162,0.4099094396675705
1163,0.28608149622549495
1164,0.3280838041431262
1165,0.38940643429807514
1166,0.36696699627027496
1167,0.2354237867395762
1168,
1169,
1170,0.4550466497446231
1171,0.5272727272727272
1172,0.38540541417211344
1173,0.35479593797492504
1174,0.43009968394982767
1175,0.3620769455932517
1176,0.31752461893400113
1177,0.2942537313432836
1178,0.34844861520862724
1179,0.4449629663057523
1180,0.3351792395850975
1181,0.42323393530132075
1182,0.3671255125009445
1183,0.44303030303030305
1184,0.3231568760693813
1185,0.30744692463297885
1186,0.35277389039808743
1187,0.34675060432033694
1188,0.39
1189,0.36021483448728975
1190,0.4451219512195122
1191,0.38082654994106074
1192,0.43
1193,0.4111016356161987
1194,0.37918155194524505
1195,0.39083501097720885
1196,0.3826495456987364
1197,0.36636650952557515
1198,0.3126672600789125
1199,0.3811990565423594
1200,0.26106965174129354
1201,
1202,0.44003470940185335
1203,0.3783348151993253
1204,0.38817371626860414
1205,0.3225268296927769
1206,0.36668074490687985
1207,0.4010983587717858
1208,0.334452170963365
1209,0.4246575342465753
1210,0.36895353939787356
1211,0.34714420293450615
1212,0.3735638236375482
1213,0.3816300984574128
1214,0.3907787095276399
1215,0.35102239532619284
1216,0.4494529777583951
1217,0.4274708490560231
1218,0.35182246941038914
1219,0.39382612471705897
1220,0.4131557097597388
1221,0.370791648634009
1222,0.38272500439941004
1223,0.38873940483844477
1224,0.44302754344734957
1225,0.4405306137099706
1226,0.35516968425765627
1227,0.3695481429981661
1228,0.4248996581124585
1229,0.43552934118085074
1230,0.46240420049959396
1231,0.4559216694067317
1232,0.3638380886825976
1233,0.30900065177672675
1234,0.32702337899050676
1235,0.33003327144309713
1236,0.2751471959557163
1237,0.3501242236024845
1238,0.34574096013261313
1239,0.37192774113565646
1240,0.3048334107658105
1241,
1242,0.3747163449173225
1243,0.32822226083095646
1244,0.35526315789473684
1245,0.2936097453332754
1246,0.24549321526942888
1247,0.39742302543507363
1248,0.3696145139608099
1249,0.30209897954387693
1250,0.27324913892078073
1251,
1252,0.3726571472646056
1253,0.3920106875517722
1254,
1255,0.23404255319148937
1256,0.2876712328767123
1257,0.35131622460045625
1258,0.26373626373626374
1259,0.3684980784685195
1260,0.33220326787423854
1261,0.3554966202192823
1262,0.3803808843822447
1263,0.33993778508359934
1264,0.37566270947880903
1265,0.3886208813209016
1266,0.41788533821330853
1267,0.38851022395326196
1268,0.34688170360431764
1269,0.2930649182750023
1270,0.33244114166265853
1271,0.3731384127350196
1272,0.3933850773318112
1273,0.35731583890229396
1274,
1275,0.30627590626292783
1276,0.3964630946696504
1277,0.3024526493835957
1278,
1279,0.3286999437780621
1280,0.3696136655917226
1281,0.3591492533404144
1282,0.30720094298502426
1283,0.412513430145912
1284,0.28206541916344174
1285,0.3161231884057971
1286,0.3572091248616303
1287,0.38682485781165116
1288,0.3130615329625094
1289,0.3532183984595246
1290,0.4165989481872718
1291,0.28636839351125065
1292,0.3662455536662105
1293,0.4789996863866479
1294,0.3820639038327256
1295,0.3321551893431733
1296,0.38195895975923794
1297,0.3480519184752145
1298,0.33615482503872346
1299,0.42271454628863375
1300,0.22748426764490257
1301,0.33035714285714285
1302,0.4091248427682571
1303,0.37616078987607343
1304,0.3410828039646543
1305,0.3318402388951101
1306,0.37850824247519355
1307,0.35548980680456
1308,0.23687164990586287
1309,0.37629019415030407
1310,0.3761253045490948
1311,0.340575737146071
1312,0.33417544918082237
1313,
1314,0.39597979260659394
1315,0.44462840494473566
1316,0.44089841143251596
1317,0.38612738205147873
1318,0.443380947659706
1319,0.3658749522049112
1320,0.351667739423689
1321,0.307888908609565
1322,0.4091671810385979
1323,0.3234689739823657
1324,0.38807358261656494
1325,0.39538862333797403
1326,0.3944626100413621
1327,0.30578228191605966
1328,0.31111730939934457
1329,0.4764693651467286
1330,0.38107255641024257
1331,0.3275354663221252
1332,0.3178141958154283
1333,0.3214139046991149
1334,0.4160916257264339
1335,0.27008434282717547
1336,0.35368390978999525
1337,0.38719439486617097
1338,0.3530775677370169
1339,0.31244998063191104
1340,0.3695793959538926
1341,0.29655321034903565
1342,0.3354932301740812
1343,0.3569891679692981
1344,0.3407565575230188
1345,0.36053348080849335
1346,0.33903977839579436
1347,0.3472129377362821
1348,0.31473307084789715
1349,0.34705582981186095
1350,0.31432504689709734
1351,0.3399141305442381
1352,0.3253060794397172
1353,0.32621240247684746
1354,0.3589411745294099
1355,0.3558280361005389
1356,0.31677125929455574
